epoch,train_loss,lr
0,7.073834419250488,5.5e-06
epoch,train_loss,lr
1,5.18947156270345,0.0055044
epoch,train_loss,lr
2,3.8189140955607095,0.0110033
epoch,train_loss,lr
3,3.5732289950052896,0.0165022
epoch,train_loss,lr
4,3.380358854929606,0.022001100000000003
epoch,train_loss,lr
5,3.192410707473755,0.02565784930203604
epoch,train_loss,lr
6,3.065976142883301,0.02487398367265553
epoch,train_loss,lr
7,3.017286459604899,0.02396824135031417
epoch,train_loss,lr
8,3.015709718068441,0.022950545837434305
epoch,train_loss,lr
9,2.954545021057129,0.021832047219021506
epoch,train_loss,lr
10,3.008190313975016,0.020625000000000004
epoch,train_loss,lr
11,2.945122718811035,0.019342628842292257
epoch,train_loss,lr
12,3.000032424926758,0.017998983672655528
epoch,train_loss,lr
13,2.829995314280192,0.01660878574874419
epoch,train_loss,lr
14,2.808974266052246,0.015187266369930237
epoch,train_loss,lr
15,2.8530023097991943,0.013750000000000005
epoch,train_loss,lr
16,2.8039803504943848,0.012312733630069768
epoch,train_loss,lr
17,2.847524404525757,0.010891214251255808
epoch,train_loss,lr
18,2.8144262631734214,0.009501016327344474
epoch,train_loss,lr
19,2.741400718688965,0.00815737115770775
epoch,train_loss,lr
20,2.813691775004069,0.006875000000000003
epoch,train_loss,lr
21,2.7758216063181558,0.005667952780978496
epoch,train_loss,lr
22,2.6989266872406006,0.0045494541625657045
epoch,train_loss,lr
23,2.7479960918426514,0.0035317586496858323
epoch,train_loss,lr
24,2.834937493006388,0.002626016327344474
epoch,train_loss,lr
25,2.750833590825399,0.001842150697963968
epoch,train_loss,lr
26,2.7986790339152017,0.0011887499574142367
epoch,train_loss,lr
27,2.794618765513102,0.000672972900941639
epoch,train_loss,lr
28,2.801616668701172,0.0003004704899101718
epoch,train_loss,lr
29,2.74873677889506,7.532393868624074e-05
