epoch,train_loss,lr
0,7.0738115310668945,5.5e-06
epoch,train_loss,lr
1,5.19517167409261,0.0055044
epoch,train_loss,lr
2,3.812486251195272,0.0110033
epoch,train_loss,lr
3,3.582447369893392,0.0165022
epoch,train_loss,lr
4,3.38686196009318,0.022001100000000003
epoch,train_loss,lr
5,3.2035280068715415,0.02565784930203604
epoch,train_loss,lr
6,3.067246596018473,0.02487398367265553
epoch,train_loss,lr
7,3.019509792327881,0.02396824135031417
epoch,train_loss,lr
8,3.014169375101725,0.022950545837434305
epoch,train_loss,lr
9,2.9461112022399902,0.021832047219021506
epoch,train_loss,lr
10,3.0101706186930337,0.020625000000000004
epoch,train_loss,lr
11,2.9419466654459634,0.019342628842292257
epoch,train_loss,lr
12,3.00689427057902,0.017998983672655528
epoch,train_loss,lr
13,2.828181266784668,0.01660878574874419
epoch,train_loss,lr
14,2.8135653336842856,0.015187266369930237
epoch,train_loss,lr
15,2.8487292925516763,0.013750000000000005
epoch,train_loss,lr
16,2.800276199976603,0.012312733630069768
epoch,train_loss,lr
17,2.841830571492513,0.010891214251255808
epoch,train_loss,lr
18,2.814932028452555,0.009501016327344474
epoch,train_loss,lr
19,2.741224447886149,0.00815737115770775
epoch,train_loss,lr
20,2.819569746653239,0.006875000000000003
epoch,train_loss,lr
21,2.773939530054728,0.005667952780978496
epoch,train_loss,lr
22,2.6988143920898438,0.0045494541625657045
epoch,train_loss,lr
23,2.753571351369222,0.0035317586496858323
epoch,train_loss,lr
24,2.8377371629079184,0.002626016327344474
epoch,train_loss,lr
25,2.7477254072825112,0.001842150697963968
epoch,train_loss,lr
26,2.801708221435547,0.0011887499574142367
epoch,train_loss,lr
27,2.7985645135243735,0.000672972900941639
epoch,train_loss,lr
28,2.8100832303365073,0.0003004704899101718
epoch,train_loss,lr
29,2.7504613399505615,7.532393868624074e-05
