epoch,train_loss,lr
0,6.918479124704997,5.5e-06
epoch,train_loss,lr
1,5.005583127339681,0.0055044
epoch,train_loss,lr
2,3.8006250858306885,0.0110033
epoch,train_loss,lr
3,3.5433362325032554,0.0165022
epoch,train_loss,lr
4,3.3774771690368652,0.022001100000000003
epoch,train_loss,lr
5,3.139721949895223,0.02565784930203604
epoch,train_loss,lr
6,3.0405197143554688,0.02487398367265553
epoch,train_loss,lr
7,3.032564957936605,0.02396824135031417
epoch,train_loss,lr
8,2.9149698416392007,0.022950545837434305
epoch,train_loss,lr
9,2.8440916538238525,0.021832047219021506
epoch,train_loss,lr
10,2.912843863169352,0.020625000000000004
epoch,train_loss,lr
11,2.814537286758423,0.019342628842292257
epoch,train_loss,lr
12,2.92375914255778,0.017998983672655528
epoch,train_loss,lr
13,2.812777598698934,0.01660878574874419
epoch,train_loss,lr
14,2.782326618830363,0.015187266369930237
epoch,train_loss,lr
15,2.7813777923583984,0.013750000000000005
epoch,train_loss,lr
16,2.7961917718251548,0.012312733630069768
epoch,train_loss,lr
17,2.7899434566497803,0.010891214251255808
epoch,train_loss,lr
18,2.740902900695801,0.009501016327344474
epoch,train_loss,lr
19,2.702371597290039,0.00815737115770775
epoch,train_loss,lr
20,2.7306596438090005,0.006875000000000003
epoch,train_loss,lr
21,2.7056742509206138,0.005667952780978496
epoch,train_loss,lr
22,2.635810693105062,0.0045494541625657045
epoch,train_loss,lr
23,2.7377211252848306,0.0035317586496858323
epoch,train_loss,lr
24,2.7954649925231934,0.002626016327344474
epoch,train_loss,lr
25,2.7311373551686606,0.001842150697963968
epoch,train_loss,lr
26,2.752209424972534,0.0011887499574142367
epoch,train_loss,lr
27,2.6749263604482016,0.000672972900941639
epoch,train_loss,lr
28,2.7563627560933432,0.0003004704899101718
epoch,train_loss,lr
29,2.726614475250244,7.532393868624074e-05
