epoch,train_loss,lr
0,8.059319814046225,5.5e-06
epoch,train_loss,lr
1,6.529388586680095,0.0055044
epoch,train_loss,lr
2,4.777988910675049,0.0110033
epoch,train_loss,lr
3,4.141679445902507,0.0165022
epoch,train_loss,lr
4,4.084120988845825,0.022001100000000003
epoch,train_loss,lr
5,3.991018295288086,0.02565784930203604
epoch,train_loss,lr
6,3.735818306605021,0.02487398367265553
epoch,train_loss,lr
7,3.600045998891195,0.02396824135031417
epoch,train_loss,lr
8,3.557271162668864,0.022950545837434305
epoch,train_loss,lr
9,3.5372872352600098,0.021832047219021506
epoch,train_loss,lr
10,3.4466427167256675,0.020625000000000004
epoch,train_loss,lr
11,3.3244797388712564,0.019342628842292257
epoch,train_loss,lr
12,3.2650254567464194,0.017998983672655528
epoch,train_loss,lr
13,3.2207438945770264,0.01660878574874419
epoch,train_loss,lr
14,3.36210028330485,0.015187266369930237
epoch,train_loss,lr
15,3.2096829414367676,0.013750000000000005
epoch,train_loss,lr
16,3.2548579374949136,0.012312733630069768
epoch,train_loss,lr
17,3.20635978380839,0.010891214251255808
epoch,train_loss,lr
18,3.160310745239258,0.009501016327344474
epoch,train_loss,lr
19,3.210692564646403,0.00815737115770775
epoch,train_loss,lr
20,3.2058023611704507,0.006875000000000003
epoch,train_loss,lr
21,3.176355997721354,0.005667952780978496
epoch,train_loss,lr
22,3.112158457438151,0.0045494541625657045
epoch,train_loss,lr
23,3.128357172012329,0.0035317586496858323
epoch,train_loss,lr
24,3.0703136126200357,0.002626016327344474
epoch,train_loss,lr
25,3.1864000956217446,0.001842150697963968
epoch,train_loss,lr
26,3.1473748683929443,0.0011887499574142367
epoch,train_loss,lr
27,3.21799643834432,0.000672972900941639
epoch,train_loss,lr
28,3.0529189109802246,0.0003004704899101718
epoch,train_loss,lr
29,3.1645679473876953,7.532393868624074e-05
