epoch,train_loss,lr
0,6.92532217502594,5.5e-06
epoch,train_loss,lr
1,6.1926223039627075,0.0055044
epoch,train_loss,lr
2,4.843595743179321,0.0110033
epoch,train_loss,lr
3,4.270402431488037,0.0165022
epoch,train_loss,lr
4,4.241049230098724,0.022001100000000003
epoch,train_loss,lr
5,3.7892359495162964,0.02565784930203604
epoch,train_loss,lr
6,3.6050291061401367,0.02487398367265553
epoch,train_loss,lr
7,3.4939411878585815,0.02396824135031417
epoch,train_loss,lr
8,3.4288960695266724,0.022950545837434305
epoch,train_loss,lr
9,3.3486393094062805,0.021832047219021506
epoch,train_loss,lr
10,3.3669574856758118,0.020625000000000004
epoch,train_loss,lr
11,3.3921284079551697,0.019342628842292257
epoch,train_loss,lr
12,3.194514274597168,0.017998983672655528
epoch,train_loss,lr
13,3.104186773300171,0.01660878574874419
epoch,train_loss,lr
14,3.0239909887313843,0.015187266369930237
epoch,train_loss,lr
15,3.1081716418266296,0.013750000000000005
epoch,train_loss,lr
16,3.138823926448822,0.012312733630069768
epoch,train_loss,lr
17,3.0794797539711,0.010891214251255808
epoch,train_loss,lr
18,3.0319365859031677,0.009501016327344474
epoch,train_loss,lr
19,2.8474034667015076,0.00815737115770775
epoch,train_loss,lr
20,2.9063825011253357,0.006875000000000003
epoch,train_loss,lr
21,3.2045640349388123,0.005667952780978496
epoch,train_loss,lr
22,3.0722888112068176,0.0045494541625657045
epoch,train_loss,lr
23,2.9477338194847107,0.0035317586496858323
epoch,train_loss,lr
24,3.0631174445152283,0.002626016327344474
epoch,train_loss,lr
25,2.9077954292297363,0.001842150697963968
epoch,train_loss,lr
26,3.095298111438751,0.0011887499574142367
epoch,train_loss,lr
27,2.9247312545776367,0.000672972900941639
epoch,train_loss,lr
28,2.9508591294288635,0.0003004704899101718
epoch,train_loss,lr
29,2.9784152507781982,7.532393868624074e-05
