epoch,train_loss,lr
0,8.058964014053345,5.5e-06
epoch,train_loss,lr
1,5.792679190635681,0.0055044
epoch,train_loss,lr
2,4.391903400421143,0.0110033
epoch,train_loss,lr
3,4.060541272163391,0.0165022
epoch,train_loss,lr
4,3.912834048271179,0.022001100000000003
epoch,train_loss,lr
5,3.78689706325531,0.02565784930203604
epoch,train_loss,lr
6,3.674976408481598,0.02487398367265553
epoch,train_loss,lr
7,3.5825681686401367,0.02396824135031417
epoch,train_loss,lr
8,3.4574660062789917,0.022950545837434305
epoch,train_loss,lr
9,3.444461464881897,0.021832047219021506
epoch,train_loss,lr
10,3.2922617197036743,0.020625000000000004
epoch,train_loss,lr
11,3.293062448501587,0.019342628842292257
epoch,train_loss,lr
12,3.2492586374282837,0.017998983672655528
epoch,train_loss,lr
13,3.2542759776115417,0.01660878574874419
epoch,train_loss,lr
14,3.283582329750061,0.015187266369930237
epoch,train_loss,lr
15,3.2148959636688232,0.013750000000000005
epoch,train_loss,lr
16,3.2016661167144775,0.012312733630069768
epoch,train_loss,lr
17,3.1523326635360718,0.010891214251255808
epoch,train_loss,lr
18,3.190248727798462,0.009501016327344474
epoch,train_loss,lr
19,3.1150209307670593,0.00815737115770775
epoch,train_loss,lr
20,3.093563139438629,0.006875000000000003
epoch,train_loss,lr
21,3.1042327880859375,0.005667952780978496
epoch,train_loss,lr
22,3.061761975288391,0.0045494541625657045
epoch,train_loss,lr
23,3.1005420684814453,0.0035317586496858323
epoch,train_loss,lr
24,3.084196627140045,0.002626016327344474
epoch,train_loss,lr
25,3.0569440722465515,0.001842150697963968
epoch,train_loss,lr
26,3.111491322517395,0.0011887499574142367
epoch,train_loss,lr
27,3.0779358744621277,0.000672972900941639
epoch,train_loss,lr
28,3.070197880268097,0.0003004704899101718
epoch,train_loss,lr
29,3.1241331696510315,7.532393868624074e-05
